,TotalFinishedArea,TotalAppraisedValue
1215,743.0,31800.0
1216,2829.0,108200.0
1217,743.0,31800.0
1218,1577.25,145300.0
1219,13710.0,255200.0
1220,1830.5,115800.0
1221,2340.0,184700.0
1222,1188.0,101200.0
1223,20031.0,647700.0
1224,4167.0,203800.0
1225,743.0,31800.0
1226,1839.0,139100.0
1227,1333.0,176100.0
1228,1830.5,115800.0
1229,1254.0,64400.0
1230,1188.0,101200.0
1231,1333.0,176100.0
1232,1576.0,151900.0
1233,662.0,69900.0
1235,1422.0,136600.0
1236,1384.0,158400.0
1237,1249.0,144400.0
1238,1390.0,142400.0
1239,960.0,147900.0
1240,1075.20001,145000.0
1241,1224.0,144200.0
1242,1288.0,125100.0
1243,1288.0,125100.0
1244,1485.0,158000.0
1245,797.0,38700.0
1246,797.0,43700.0
1247,667.0,106400.0
1248,1344.0,104700.0
1249,1587.0,163200.0
1250,1860.0,163200.0
1251,1096.0,137900.0
1252,1074.0,65100.0
1253,2743.20001,191600.0
1254,2768.2,210700.0
1255,1380.0,147400.0
1256,1056.0,137100.0
1257,1168.0,71600.0
1258,1612.80001,148200.0
1259,1096.0,99400.0
1260,1124.00001,150100.0
1261,1249.0,144400.0
1262,3696.0,111800.0
1263,1062.0,134200.0
1264,960.0,147900.0
1265,1075.20001,145000.0
1266,1075.20001,145000.0
1267,3778.0,77800.0
1268,1075.20001,145000.0
1269,1479.0,152200.0
1270,1479.0,152200.0
1271,1485.0,158000.0
1272,1006.0,135000.0
1273,797.0,43700.0
1274,1094.0,148800.0
1275,667.0,106400.0
1276,1587.0,163200.0
1277,2027.5,204100.0
1278,900.0,128200.0
1279,1096.0,121000.0
1280,1760.0,161100.0
1281,936.0,134500.0
1282,2768.2,210700.0
1283,2768.2,210700.0
1284,1282.0,140400.0
1285,1600.4,155200.0
1286,1044.0,137300.0
1287,1433.6000099999999,105700.0
1288,1200.5,151400.0
1289,2400.00001,225900.0
1290,2400.00001,225900.0
1291,1381.0,96000.0
1292,1019.2000099999999,139900.0
1293,1572.0,146700.0
1294,1192.0,136900.0
1295,1192.0,136900.0
1296,1192.0,136900.0
1297,5152.0,242100.0
1298,1192.0,136900.0
1299,1750.0,154800.0
1300,1750.0,154800.0
1301,1750.0,154800.0
1302,1152.0,121600.0
1303,1308.0,163100.0
1305,1170.0,107200.0
1306,1008.00001,114700.0
1307,1329.0,123000.0
1308,1008.00001,117000.0
1309,1048.00001,131700.0
1310,1048.00001,131700.0
1311,1048.00001,131700.0
1312,1860.0,139800.0
1313,1860.0,139800.0
1314,2684.0,238600.0
1315,1184.0,111200.0
1317,1024.0,138000.0
1318,1470.0,148500.0
1319,1008.00001,122100.0
1320,1260.0,134000.0
1321,1048.00001,131700.0
1322,1048.00001,131700.0
1323,1024.0,138000.0
1324,1024.0,138000.0
1325,1871.8000100000002,131100.0
1326,1095.5,99000.0
1327,2112.0,153700.0
1328,1428.0,128100.0
1329,1024.0,138000.0
1330,1671.0,154400.0
1331,3477.5,209500.0
1332,1834.5,157300.0
1333,1834.5,157300.0
1334,900.0,117200.0
1335,900.0,119900.0
1336,1566.0,151100.0
1337,1086.0,132900.0
1338,900.0,116200.0
1339,900.0,116000.0
1340,900.0,112100.0
1341,900.0,116300.0
1342,900.0,121400.0
1343,1473.6,145900.0
1344,1717.0,172400.0
1345,1591.0,157500.0
1346,1591.0,157500.0
1347,1706.0,167600.0
1348,1856.0,201800.0
1349,1834.5,157300.0
1350,1834.5,157300.0
1351,1344.0,130500.0
1352,1356.0,140700.0
1353,900.0,117200.0
1354,900.0,125700.0
1355,1086.0,132900.0
1356,1015.00001,134000.0
1357,2480.0,133200.0
1358,900.0,119000.0
1359,900.0,116200.0
1360,900.0,114900.0
1361,1275.25,127200.0
1362,1655.0,134700.0
1363,1522.5,155600.0
1364,1861.0,169900.0
1365,1914.0000100000002,160300.0
1366,1106.0,141600.0
1367,1775.5,139000.0
1368,2120.5,176800.0
1369,1473.0,131800.0
1370,3888.0,163100.0
1371,1342.25,125100.0
1372,1342.25,125100.0
1373,942.0,125200.0
1374,1024.0,98900.0
1375,1834.5,153600.0
1376,1218.0,107400.0
1377,1218.0,107400.0
1378,1190.40001,103400.0
1379,2160.00001,180700.0
1380,9072.0,377100.0
1381,2240.0,147700.0
1383,973.00001,117900.0
1384,973.00001,127400.0
1385,2624.0,178200.0
1386,2771.5,209400.0
1387,2965.0,224100.0
1388,3206.0,233100.0
1389,900.0,129600.0
1390,1008.00001,120700.0
1391,1200.0,120100.0
1392,1043.0,127500.0
1393,1043.0,127500.0
1394,2160.00001,180700.0
1395,1038.0,130900.0
1396,4136.0,256400.0
1397,900.0,124100.0
1398,1008.00001,120700.0
1399,1284.0,161900.0
1400,1284.0,161900.0
1401,850.0,47300.0
1402,850.0,55200.0
1403,850.0,60100.0
1404,850.0,61300.0
1405,1015.0,107200.0
1407,3270.0,157900.0
1408,3270.0,157900.0
1409,1075.20001,132000.0
1410,900.0,126500.0
1411,850.0,60500.0
1412,850.0,60100.0
1413,850.0,61300.0
1414,3672.0,171300.0
1415,69589.8,1420000.0
1416,3798.0,166100.0
1417,1052.0,129700.0
1418,3411.0,161600.0
1419,3076.0,154200.0
1420,3270.0,157900.0
1421,4031.0,165000.0
1422,1195.20001,131400.0
1423,1075.20001,115400.0
1424,1075.20001,115500.0
1425,1720.0,141600.0
1426,1720.0,141600.0
1427,1400.0,125600.0
1428,1400.0,125600.0
1429,1116.0,130400.0
1430,1092.0,133400.0
1431,1015.0,106200.0
1432,1015.0,122400.0
1433,1015.0,122400.0
1434,3096.0,159900.0
1435,1135.20001,138100.0
1436,988.0,115400.0
1437,3354.0,163700.0
1438,3354.0,163700.0
1439,1120.0,122500.0
1440,3938.0,216600.0
1441,2925.0,233000.0
1442,3596.0,198400.0
1443,1200.0,135500.0
1444,2234.0,110600.0
1445,988.0,115400.0
1446,3354.0,167100.0
1447,3354.0,167100.0
1448,1013.25,119400.0
1449,1030.0,126700.0
1450,3187.20001,175200.0
1451,1376.0,117000.0
1452,1376.0,117000.0
1453,11865.6,550000.0
1454,3596.0,198400.0
1455,1664.0,140100.0
1456,1375.0,131400.0
1457,1257.6000099999999,142000.0
1458,2901.60001,227300.0
1459,675.0,88300.0
1460,1056.0,114600.0
1461,1056.0,114600.0
1462,1611.0,168800.0
1463,1224.0,158100.0
1464,2104.80001,154800.0
1465,3932.0,277600.0
1466,1664.0,140100.0
1467,1664.0,140100.0
1468,1375.0,131400.0
1469,1375.0,131400.0
1470,1795.2,152800.0
1471,1503.8,131000.0
1472,2219.6,193200.0
1473,1056.0,114600.0
1474,1204.0,92300.0
1475,2524.0,166700.0
1476,1176.0,151100.0
1477,1404.0,139700.0
1478,1404.0,134200.0
1479,1188.0,127800.0
1480,1090.0,142600.0
1481,903.0,144900.0
1482,900.0,117600.0
1483,899.0,130600.0
1484,1474.0,143700.0
1485,3932.0,277600.0
1486,1170.0,130600.0
1487,3699.0,216100.0
1488,1585.5,116700.0
1491,1512.0,139000.0
1492,1952.25,159400.0
1493,1952.25,159400.0
1494,2857.5,191700.0
1495,1204.0,92300.0
1496,1204.0,92300.0
1497,2524.0,166700.0
1498,1404.0,134200.0
1499,1075.20001,128900.0
1500,1090.0,142600.0
1501,1075.20001,117100.0
1502,903.0,144900.0
1503,1248.0,135100.0
1504,900.0,128000.0
1505,1412.0,127200.0
1506,1397.0,111300.0
1507,2034.0,166000.0
1508,2034.0,166000.0
1509,1305.0,126000.0
1510,1348.0,132700.0
1511,1348.0,132700.0
1512,1208.0,143400.0
1513,1630.0,133500.0
1514,1630.0,143200.0
1515,1092.0,133100.0
1516,2240.0,180100.0
1517,1984.65001,147900.0
1518,1532.0,156000.0
1519,2241.60001,165400.0
1520,3068.0,198100.0
1521,2941.20001,202800.0
1522,1264.0,130100.0
1523,1264.0,130100.0
1524,1007.0,121000.0
1525,1344.0,141400.0
1526,1456.0,174000.0
1527,1348.0,133700.0
1528,1690.5,158100.0
1529,3146.4000100000003,205000.0
1530,1630.0,143200.0
1531,1092.0,133100.0
1532,2400.0,209300.0
1533,3580.0,194900.0
1534,2240.0,180100.0
1535,1555.7,149600.0
1536,1502.8500099999999,142900.0
1537,1378.0,141300.0
1538,2586.0,195400.0
1539,2586.0,195400.0
1540,2560.0,190800.0
1541,3602.5,175100.0
1542,2583.60001,186200.0
1543,3840.0,234100.0
1544,3840.0,234100.0
1545,5982.5,261900.0
1546,3732.0,192600.0
1547,3886.0,222500.0
1548,2392.0,152900.0
1549,2596.00001,162300.0
1550,2480.0,168300.0
1551,1454.75,77200.0
1552,1362.0,140000.0
1553,3525.0,182300.0
1554,2338.0,149300.0
1555,2338.0,149300.0
1556,3105.0,167100.0
1557,2889.0,195700.0
1558,1682.0,106200.0
1559,1441.0,147700.0
1560,2930.4000100000003,197800.0
1561,2930.4000100000003,197800.0
1562,2961.0,165400.0
1563,1596.0,153600.0
1564,3312.80001,209500.0
1565,1264.0,130100.0
1566,2560.0,190800.0
1567,948.0,129400.0
1568,1841.0,154500.0
1569,1841.0,154500.0
1570,3840.0,234100.0
1571,5736.0,269200.0
1572,5982.5,261900.0
1573,3815.0,213300.0
1574,1520.0,94700.0
1575,3886.0,222500.0
1576,2760.0,193800.0
1577,2743.20001,191600.0
1578,4038.0,285200.0
1579,7518.0,313500.0
1580,5292.0,229600.0
1581,900.0,87100.0
1582,1164.0,91100.0
1583,750.0,76200.0
1584,2784.0,165800.0
1585,2784.0,171700.0
1586,1156.0,90100.0
1587,1156.0,90100.0
1588,1128.0,77200.0
1589,1112.0,96700.0
1590,2184.0,136700.0
1591,8397.47,353400.0
1592,2254.0,150300.0
1593,6466.0,180100.0
1594,5346.0,140600.0
1595,3804.0,205100.0
1596,2480.0,168300.0
1597,2985.0,147500.0
1598,1454.75,77200.0
1599,2464.0,157200.0
1600,1568.0,142800.0
1601,2592.0,189100.0
1602,2889.0,195700.0
1603,2743.20001,191600.0
1604,4038.0,285200.0
1605,7518.0,313500.0
1606,3304.0,179200.0
1607,3276.0,179200.0
1608,5292.0,229600.0
1609,1164.0,91100.0
1610,750.0,76200.0
1611,2784.0,165800.0
1612,1156.0,90100.0
1613,1156.0,77200.0
1614,978.0,68200.0
1615,1112.0,96700.0
1616,5697.72,325900.0
1617,1559.25,126100.0
1618,2164.80001,145700.0
1619,4866.0,246700.0
1620,4866.0,246700.0
1621,3444.0,207500.0
1622,2164.0,157800.0
1623,1472.0,138900.0
1624,5916.0,229600.0
1625,3569.5,192700.0
1626,3569.5,192700.0
1627,3675.0,187200.0
1628,3619.0,198500.0
1629,3619.0,198500.0
1630,2458.0,142900.0
1631,1139.0,78800.0
1632,1694.0,136000.0
1633,1694.0,136000.0
1634,3450.0,143800.0
1635,3117.5,178400.0
1636,1802.25,140700.0
1637,1802.25,140700.0
1638,3078.0,136600.0
1639,1746.0,132800.0
1640,4866.0,246700.0
1641,4592.0,229000.0
1642,7716.0,330300.0
1643,3744.0,214100.0
1644,6691.5,267400.0
1645,1860.0,148500.0
1646,3619.0,198500.0
1647,1139.0,78800.0
1648,5043.0,91796.0
1649,3678.0,103800.0
1650,6837.0,207900.0
1651,1384.0,114700.0
1652,3647.0,218500.0
1653,1155.0,134000.0
1654,1232.0,123700.0
1655,1232.0,127800.0
1656,1384.0,114700.0
1657,1408.0,118600.0
1658,1776.0,132500.0
1659,1776.0,132500.0
1660,2855.0,160700.0
1661,3311.0,175800.0
1662,3311.0,175800.0
1663,3311.0,175800.0
1664,1536.0,126200.0
1665,3638.25,181800.0
1666,3638.25,181800.0
1667,3951.0,129700.0
1668,10700.0,328300.0
1669,1408.0,131900.0
1670,3318.0,188400.0
1671,2855.0,160700.0
1672,3311.0,175800.0
1673,1477.80001,138800.0
1674,3951.0,129700.0
1675,3927.0,192400.0
1676,3927.0,192400.0
1677,2637.5,188900.0
1678,2726.0,192800.0
1679,2900.0,191300.0
1680,1273.0,136200.0
1681,1273.0,136200.0
1682,1273.0,136200.0
1683,2329.80001,169300.0
1684,3542.0,207900.0
1685,3341.25,192500.0
1686,3684.0000200000004,231200.0
1687,1290.6,126100.0
1688,2912.0,195000.0
1689,1322.0,151900.0
1690,801.0,115000.0
1691,2334.0,190500.0
1692,2284.0,169700.0
1693,1290.6,126100.0
1694,1772.0,139300.0
1695,1050.0,140300.0
1696,3244.0,170900.0
1697,1769.0,511500.0
1698,1756.0,152700.0
1699,1756.0,152700.0
1700,1955.0,153200.0
1701,3097.0,187200.0
1702,1634.0,151000.0
1703,1832.0,168700.0
1704,4181.0,231800.0
1705,1050.0,140300.0
1706,3087.0,185600.0
1707,3087.0,185600.0
1708,1769.0,511500.0
1709,1594.0,144500.0
1710,1594.0,144500.0
1711,1955.0,153200.0
1712,1955.0,153200.0
1713,3072.5,226900.0
1714,1754.0,159700.0
1715,1634.0,151000.0
1716,1834.0,158600.0
1717,1834.0,158600.0
1718,2524.0,188300.0
1719,1510.0,143400.0
1720,2594.0,198100.0
1721,1350.0,148300.0
1722,1773.62,162000.0
1723,1896.0,169700.0
1724,1834.0,158600.0
1725,2654.0,205100.0
1726,2836.0,203100.0
1727,1350.0,148300.0
1728,1530.0,128900.0
1729,3241.60001,202200.0
1730,3026.4000100000003,215600.0
1731,2772.0,209100.0
1732,3744.0,173900.0
1733,3770.25,204200.0
1734,3432.0,189600.0
1735,3450.0,180000.0
1736,2537.0,190400.0
1737,2680.0,170600.0
1738,2626.0,154600.0
1739,2604.0,201600.0
1740,3026.4000100000003,215600.0
1741,3052.4000100000003,189900.0
1742,3038.4000100000003,173200.0
1743,3146.4000100000003,194800.0
1744,1200.0,162200.0
1745,1420.0,130500.0
1746,3432.0,189600.0
1747,3636.0,202000.0
1748,3348.0,198400.0
1749,3102.0,196200.0
1750,39634.0,1350300.0
1751,1302.0,131900.0
1752,1480.0,143000.0
1753,3588.0,192100.0
1754,3588.0,192100.0
1755,2520.0,155700.0
1756,2616.0,203100.0
1757,3104.0,204400.0
1758,1436.0,82100.0
1759,1716.0,130000.0
1760,3588.0,192100.0
1761,964.0,118100.0
1762,2344.0,182100.0
1763,4032.0,180700.0
1764,3120.0,171500.0
1765,1255.0,124000.0
1766,1096.0,143000.0
1767,1040.20001,145700.0
1768,1547.0,150200.0
1769,1006.25,129900.0
1770,2856.00001,180900.0
1771,2970.5,160000.0
1772,3150.0,131900.0
1773,1068.0,119300.0
1774,1068.0,119300.0
1775,1318.0,127300.0
1776,1040.20001,145700.0
1777,1006.25,129900.0
1778,1776.0,158500.0
1779,1600.0,143400.0
1780,1600.0,135700.0
1781,1041.6000099999999,110700.0
1782,6516.0,197000.0
1783,3588.0,160000.0
1784,3291.5,186700.0
1785,3291.5,186700.0
1786,925.0,60800.0
1787,3041.0,270700.0
1788,3726.0,188900.0
1789,4158.0,198400.0
1790,3354.0,180700.0
1791,9486.0,370200.0
1792,7537.0,254800.0
1793,925.0,60800.0
1794,3498.5,195000.0
1795,932.0,72000.0
1796,2370.0,165000.0
1797,3481.25,180900.0
1798,1888.8000100000002,143000.0
1799,2950.0,166800.0
1800,3390.00001,186000.0
1801,3966.0,191400.0
1802,2421.25,157300.0
1803,3558.5,161800.0
1804,2796.0,157300.0
1806,3508.0,177100.0
1807,907.0,74000.0
1808,9072.0,607600.0
1809,3796.5,179200.0
1810,3047.5,150600.0
1811,1351.0,158500.0
1812,2950.0,166800.0
1813,2950.0,166800.0
1814,1920.0000100000002,143200.0
1815,2796.0,157300.0
1816,3714.0,185000.0
1817,2612.8,215100.0
1818,2584.0,202400.0
1819,8232.0,426800.0
1820,3492.0,158900.0
1821,3510.0,170100.0
1822,5529.0,326600.0
1823,2655.0,167700.0
1824,3729.0,190600.0
1825,8238.0,350900.0
1826,3510.0,180700.0
1827,9816.0,390400.0
1829,2732.0,199600.0
1830,3726.0,161700.0
1831,2835.0,73500.0
1832,2835.0,74700.0
1833,3203.0,151300.0
1834,3861.0,168200.0
1835,2117.00001,156500.0
1836,2117.00001,156500.0
1837,3518.0,166400.0
1838,3341.5,132100.0
1839,3341.5,132100.0
1840,3668.0,152100.0
1841,3457.5,164200.0
1842,2732.0,199300.0
1843,2732.0,199300.0
1844,2732.0,199400.0
1845,3726.0,161700.0
1846,3588.0,153200.0
1847,2835.0,73500.0
1848,2835.0,74700.0
1849,3861.0,185900.0
1850,3256.11,350300.0
1851,4026.0,177700.0
1852,4026.0,177700.0
1853,3668.0,152100.0
1854,14131.95,674000.0
1855,2145.0,109000.0
1856,2230.0,148500.0
1857,3223.0,134200.0
1858,3954.0,166300.0
1859,1764.0000100000002,135100.0
1860,3691.20002,194100.0
1861,1676.00001,124500.0
1862,2230.0,148500.0
1863,2469.5,162300.0
1864,2469.5,162300.0
1865,3494.25,160700.0
1866,3494.25,160700.0
1867,2031.0000100000002,129400.0
1868,3936.0,178000.0
1869,3573.0,176500.0
1870,3386.0,145100.0
1871,3388.0,160900.0
1872,3388.0,160900.0
1873,4293.0,185200.0
1874,3410.0,170600.0
1875,1496.0,458300.0
1876,2846.4000100000003,162900.0
1877,3525.0,56200.0
1878,3525.0,56200.0
1879,3525.0,56200.0
1880,2160.0,136800.0
1881,2514.0,149600.0
1882,5553.0,207900.0
1883,5146.0,197000.0
1884,1079.0,66500.0
1885,1078.0,66500.0
1886,940.0,65900.0
1887,940.0,65900.0
1888,1251.0,70900.0
1889,3169.0,178600.0
1890,3899.0,165700.0
1891,6196.0,314100.0
1892,6196.0,314100.0
1893,1558.0,138200.0
1894,1776.0000100000002,143000.0
1895,2217.60001,161900.0
1896,3239.5,174400.0
1897,672.0,107400.0
1898,3024.0,160000.0
1899,4950.0,188500.0
1900,3840.0,179200.0
1901,3840.0,179200.0
1902,3840.0,179200.0
1903,3840.0,179200.0
1904,2382.0,159900.0
1905,2382.0,159900.0
1906,2382.0,159900.0
1907,1680.0,126600.0
1908,930.0,118400.0
1909,2392.0,168200.0
1910,1048.0,109400.0
1911,1048.0,109400.0
1912,1164.0,123900.0
1913,720.0,111400.0
1914,3836.0,199000.0
1915,1752.0,162900.0
1916,1534.00001,155200.0
1917,3120.0,189200.0
1918,1152.0,137600.0
1919,1248.0,162600.0
1920,1250.5,156100.0
1921,2480.0,179300.0
1922,1050.0,135700.0
1923,980.0,137200.0
1924,1260.0,133900.0
1925,1902.0,171900.0
1926,1902.0,171900.0
1927,3326.4000100000003,204700.0
1928,1925.0000100000002,176500.0
1929,1925.0000100000002,176500.0
1930,1386.0,148100.0
1931,1386.0,148100.0
1932,6324.0,255700.0
1933,6324.0,255700.0
1934,1116.0,151600.0
1935,1024.0,116100.0
1936,3858.0,198400.0
1937,2390.0,175300.0
1938,720.0,114000.0
1939,3780.0,190600.0
1940,2312.80001,184300.0
1941,3092.5,137700.0
1942,3255.0,251700.0
1943,3983.0,241100.0
1944,2997.60001,200800.0
1945,2997.60001,200800.0
1946,1103.20001,146100.0
1947,3668.0,215300.0
1948,3726.0,224600.0
1949,3726.0,214400.0
1950,1256.0,136700.0
1951,1260.0,148200.0
1952,3348.0,195500.0
1953,8403.0,401800.0
1954,1392.0,103300.0
1955,2829.0,146700.0
1956,3300.0,219900.0
1957,2395.0,140000.0
1958,2460.0,154900.0
1959,2877.5,78800.0
1960,2877.5,78800.0
1961,2877.5,78800.0
1962,2877.5,78800.0
1963,6912.0,95200.0
1964,3936.0,178200.0
1965,3936.0,181200.0
1966,3169.5,164100.0
1967,3169.5,164100.0
1968,3459.0,145500.0
1969,2396.0,197500.0
1970,2396.0,197500.0
1971,4462.2000100000005,177900.0
1972,5042.0,122400.0
1973,5042.0,122400.0
1974,5042.0,122400.0
1975,5042.0,122400.0
1976,2803.20001,160800.0
1977,3747.0,109400.0
1978,6120.0,229600.0
1979,23820.0,1082100.0
1980,2510.0,146200.0
1981,2816.4000100000003,165700.0
1982,2875.0,170800.0
1983,3504.0,179500.0
1984,2940.0,166500.0
1985,2370.0,156400.0
1986,539.0,30500.0
1987,516.0,29300.0
1988,663.0,37200.0
1989,592.0,33400.0
1990,1322.0,121000.0
1991,3162.5,162200.0
1992,982.5,101500.0
1993,3940.0,178700.0
1994,3940.0,178700.0
1995,2360.20001,147000.0
1996,2872.5,163000.0
1997,546.0,20000.0
1998,640.0,38300.0
1999,546.0,32900.0
2000,8778.0,487200.0
2001,969.0,71000.0
2002,1079.0,72900.0
2003,1079.0,66500.0
2004,1079.0,66900.0
2005,1079.0,66500.0
2006,1078.0,66500.0
2007,940.0,65900.0
2008,975.0,66000.0
2009,975.0,66000.0
2010,975.0,66000.0
2011,1251.0,70900.0
2012,2884.0,196000.0
2013,3169.0,178600.0
2014,2625.0,171500.0
2015,912.0,114800.0
2016,912.0,114800.0
2017,4020.0,194400.0
2018,5400.0,301100.0
2019,1626.0,136500.0
2020,8388.0,105100.0
2021,3404.0,177800.0
2022,3062.5,175500.0
2023,5916.0,252900.0
2024,5670.0,230000.0
2025,6048.0,197000.0
2026,7044.0,263600.0
2027,7044.0,263600.0
2028,4680.0,167600.0
2029,803.0,41500.0
2030,614.0,35500.0
2031,777.0,41300.0
2032,777.0,41300.0
2033,1056.0,44200.0
2034,1056.0,44200.0
2035,4974.5,176400.0
2037,2546.5,162100.0
2038,1776.0000100000002,143000.0
2039,3239.5,174400.0
2040,2831.0,173600.0
2041,2415.20001,157400.0
2042,720.0,115700.0
2043,1290.75,125000.0
2044,3693.0,182600.0
2045,3354.0,171400.0
2046,3024.0,170000.0
2047,3024.0,170000.0
2048,3024.0,160000.0
2049,4464.0,220800.0
2050,4464.0,220800.0
2051,2600.0,169500.0
2052,2600.0,169500.0
2053,3588.0,178900.0
2054,2933.60001,210300.0
2055,3840.0,179200.0
2056,3840.0,179200.0
2057,3840.0,179200.0
2058,3840.0,179200.0
2059,1888.0,134000.0
2060,1933.60001,138600.0
2061,2802.5,157000.0
2062,2802.5,157000.0
2063,2382.0,159900.0
2064,6512.0,286100.0
2065,2373.20001,145800.0
2066,2373.20001,145800.0
2067,1225.6000099999999,120300.0
2068,3899.00001,237700.0
2069,1886.40001,131000.0
2070,2472.5,134800.0
2071,1786.0,179700.0
2072,1363.0,144800.0
2073,3744.0,178800.0
2074,2338.0,208700.0
2075,2200.0,190300.0
2076,1498.5,159500.0
2077,1498.5,159500.0
2078,1814.75,150400.0
2079,1944.0,170300.0
2080,1492.5,143300.0
2081,1243.0,172700.0
2082,1544.0,154600.0
2083,900.0,129100.0
2084,1792.4,148600.0
2085,1374.25,149300.0
2086,2180.0,166700.0
2087,1148.0,162000.0
2088,1152.0,137600.0
2089,1487.0,143100.0
2090,1724.0000100000002,144500.0
2091,1724.0000100000002,144500.0
2092,3575.0,167400.0
2093,3597.5,213000.0
2094,4467.0,192100.0
2095,2304.0,78600.0
2096,2304.0,78600.0
2097,8168.0,463400.0
2098,8168.0,463400.0
2099,6933.0,229000.0
2100,1636.5,160400.0
2101,1986.0,151500.0
2102,1250.5,156100.0
2103,1652.0,158900.0
2104,1536.0,158200.0
2105,2480.0,179300.0
2106,1800.0,171200.0
2107,1672.0,190100.0
2108,980.0,137200.0
2109,1902.0,171900.0
2110,1288.0,139400.0
2111,1814.0,192600.0
2112,1230.00001,148800.0
2113,1230.00001,148800.0
2114,1040.20001,133800.0
2115,1040.20001,133800.0
2116,1041.6000099999999,139300.0
2117,1087.0,146000.0
2118,1192.0,137900.0
2119,6933.0,229000.0
2120,2362.0,97100.0
2121,2362.0,97100.0
2122,2362.0,97100.0
2123,2580.0,133500.0
2124,19275.0,580300.0
2125,6268.0,251100.0
2126,3789.0,202100.0
2127,622.0,19000.0
2128,654.0,20000.0
2130,19383.0,883800.0
2131,5040.0,172300.0
2132,3300.0,209700.0
2133,11280.0,349200.0
2134,11280.0,349200.0
2135,3858.0,198400.0
2136,1824.0,150000.0
2137,1280.0,187100.0
2138,2520.0,190200.0
2139,2291.5,156600.0
2140,2496.00001,208100.0
2141,3255.0,251700.0
2142,1162.5,137500.0
2143,1162.5,137500.0
2144,1180.0,135300.0
2145,2990.0,192000.0
2146,3450.0,202700.0
2148,1080.0,142300.0
2149,3668.0,215300.0
2150,639.0,23900.0
2151,639.0,23900.0
2152,672.0,25100.0
2153,670.0,26500.0
2154,6912.0,284100.0
2155,1822.0,154700.0
2156,2165.0,238500.0
2157,1271.0,117200.0
2158,2949.60001,115000.0
2159,5758.0,679200.0
2160,1494.0,98300.0
2161,3774.0,197100.0
2162,3774.0,197100.0
2163,3137.5,193900.0
2164,3137.5,193900.0
2165,1421.0,131600.0
2166,1367.25,121100.0
2167,3668.0,215300.0
2168,2624.0,197300.0
2169,2624.0,197300.0
2170,2632.0,199400.0
2171,2096.0,180400.0
2172,1188.0,151400.0
2173,1512.0,150800.0
2174,2392.0,172500.0
2175,1080.0,138800.0
2176,2378.5,178500.0
2177,4284.0,214000.0
2178,8403.0,401800.0
2179,8334.0,187726.0
2180,8334.0,187726.0
2181,3171.5,165600.0
2182,1239.0,114800.0
2183,2875.0,170800.0
2184,3461.0,184800.0
2185,3461.0,184800.0
2186,3425.0,174400.0
2187,16822.0,963100.0
2188,16822.0,963100.0
2189,16822.0,963100.0
2190,5076.0,252800.0
2191,1519.0,98800.0
2192,3645.0,175100.0
2193,2445.0,86100.0
2194,1440.0,140300.0
2195,1872.5,138400.0
2196,3432.0,168100.0
2197,4059.0,192100.0
2198,3424.0,212700.0
2199,3504.0,179500.0
2200,2802.25,179100.0
2201,594.0,34100.0
2202,593.0,33400.0
2203,576.0,33300.0
2204,631.0,35500.0
2205,639.0,35900.0
2206,1623.8,128800.0
2207,982.5,101500.0
2208,5180.0,217900.0
2209,2513.5,190700.0
2210,2513.5,190700.0
2211,5427.5,205700.0
2212,3307.20001,238300.0
2213,2896.0,209700.0
2214,4542.25,294700.0
2215,4542.25,294700.0
2216,2477.5,233400.0
2217,2477.5,233400.0
2218,3258.00001,252200.0
2219,2394.0,224600.0
2220,3447.0,249800.0
2221,2091.4000100000003,176000.0
2222,3960.75,345800.0
2223,4892.0,325400.0
2224,3877.5,327100.0
2226,3777.5,376600.0
2227,4525.0,377700.0
2228,2725.0,274800.0
2229,3341.0,327400.0
2230,5820.0,254300.0
2231,3456.0,209100.0
2232,5488.0,351000.0
2233,1773.0,139400.0
2235,2791.0,156500.0
2236,2289.5,142600.0
2237,2289.5,142600.0
2238,2289.5,142600.0
2239,3404.0,177800.0
2240,1280.0,68600.0
2241,3684.0,151700.0
2242,5916.0,252900.0
2243,2874.00001,157900.0
2244,6048.0,197000.0
2245,803.0,41500.0
2246,614.0,35500.0
2247,628.0,36200.0
2248,4262.5,278100.0
2249,5210.75,491000.0
2250,2722.5,284900.0
2251,4054.0,387600.0
2252,3681.75,264600.0
2253,3857.75,257500.0
2254,4195.25,303200.0
2255,3681.75,271900.0
2256,4625.75,322900.0
2257,4417.5,352300.0
2258,3067.0,242700.0
2259,4075.5,261800.0
2260,3140.0,289000.0
2261,5591.0,379400.0
2262,2178.0,235100.0
2263,3696.5,309800.0
2264,4265.75,482800.0
2265,2632.0,332800.0
2266,4250.38,629300.0
2267,628.0,36200.0
2268,2630.4000100000003,146800.0
2269,4974.5,176400.0
2270,2415.0,72600.0
2271,2415.0,72600.0
2272,3672.0,174400.0
2273,7776.0,221100.0
2274,13595.0,750600.0
2275,13595.0,750600.0
2276,3240.25,71100.0
2277,2542.80001,141000.0
2278,5005.0,516500.0
2279,5509.800020000001,676400.0
2280,2652.0,448000.0
2281,4355.2,462000.0
2282,4355.2,462000.0
2283,4307.25,500400.0
2284,4149.25,497700.0
2285,3314.2,523200.0
2286,2225.80002,318800.0
2287,3016.08,382000.0
2288,4325.40002,415000.0
2289,3674.60001,418700.0
2290,3915.5,345700.0
2291,3082.0,334300.0
2292,4340.0,466800.0
2293,3805.0,350200.0
