,TotalFinishedArea,TotalAppraisedValue
3448,0.007582655313321728,0.05911627205549691
1741,0.020492836248151684,0.09113758608555773
2104,0.009447362095464247,0.07520233247876137
3545,0.04152614595700977,0.08781983612325944
3752,0.0009396374019390037,0.00899814004926356
3844,0.0034307691187075253,0.013069924093902377
2144,0.006854254226547306,0.06369074548836275
388,0.02837850634073146,0.10194540793243854
4168,0.0018428547495392862,0.016287136178555272
1601,0.017139277571802138,0.09073543457497613
4444,0.05583376430397634,0.14346755139998996
2056,0.02622972313474692,0.08575880963152868
2604,0.0562107118663821,0.22927662997034132
1659,0.011195524703722858,0.0622832152013271
3127,0.024836656056290835,0.03513798823706832
1602,0.01930262879952217,0.09405318453727442
1125,0.005846147195291615,0.0658020409189162
4161,0.002192487271191009,0.018197355853817924
4068,0.0005754368585517929,0.008394912783391143
639,0.023825999548391326,0.08545719599859247
3079,0.020693874875261312,0.08595988538681948
1325,0.011893333017692864,0.06157945005780928
3101,0.020915308878480848,0.07565475292816569
4374,0.21672204942929774,0.8324536269039361
4005,0.002542119792842731,0.011360780173930529
1994,0.02695812422152134,0.08550746493741516
1625,0.024259398195022108,0.09254511637259337
1940,0.01510558181036806,0.08832252551148645
1441,0.01956485319076096,0.11280349871814206
1060,0.005178931726966137,0.010657015030412708
722,0.0,0.0029658673905393856
3864,0.0018501387604070306,0.018448700547931435
2001,0.005317327933453277,0.031367817825365706
4398,0.03195495567679387,0.09505856331372844
687,0.006380793520143932,0.019856230834967074
337,0.008092536074063822,0.0623334841401498
1067,0.006213261270185815,0.012667772583320766
3153,0.0077137675089411235,0.05047001457799226
3828,0.0034307691187075253,0.013069924093902377
1921,0.016323468354614786,0.08580907857035137
3019,0.0048147311835789255,0.0552455637661489
1281,0.005076955574817718,0.06328859397778112
147,0.10396468711531318,0.23586186095611522
1450,0.021474720913123604,0.08374805207862061
2915,0.007349566965553913,0.058965465239028805
1110,0.025311937765411147,0.07309103704820791
1254,0.018422720286698665,0.10159352536067964
469,0.04135132969618391,0.09752174131604081
223,0.001973966945158682,0.01699090132207309
1374,0.005717948531179209,0.04539285175689941
1852,0.02758454915614734,0.08500477554918816
1876,0.018992330009396378,0.07756497260342834
1752,0.00903945748687057,0.06756145377771075
4442,0.010299591439830428,0.06178052581310008
876,0.007436975095966843,0.05816116221786558
2464,0.032967433187410314,0.23445433066907959
3739,0.0033724970317655714,0.012969386216256975
345,0.0026295279232556616,0.014376916503292616
574,0.0027970601732137785,0.023978283818428592
3687,0.02113819961103382,0.23339868295380284
2867,0.6248078842133632,0.8518071683506762
1017,0.005878196770269581,0.012265621072739154
3465,0.020493564576398348,0.072739154476449
4070,0.0006045729020227698,0.008495450661036545
3728,0.0033724970317655714,0.012969386216256975
732,0.0040790460859367605,0.016186598300909866
3110,0.014895802224536918,0.08183783240335797
3194,0.02824011013424432,0.08465289297742924
948,0.005696096498575976,0.06037299552606445
2988,0.010534136516931684,0.059267078871965015
3948,0.0006482769672292351,0.0056301211481425625
75,0.01005921900835476,0.06353993867189464
954,0.023321581795800038,0.13909415372241493
2516,0.11515292780816828,0.28497461418589454
4347,0.05677886471406615,0.26813451968028956
4423,0.020183994114519217,0.08802091187855024
1171,0.028927720832999486,0.08540692705976977
4532,0.017139277571802138,0.10279997989242447
2477,0.09152359655320606,0.3209169054441261
3970,0.00468361898795953,0.013069924093902377
656,0.0026295279232556616,0.014376916503292616
2555,0.010656507899509787,0.06650580606243402
812,0.007349566965553913,0.06394209018247625
1587,0.0066794379657214445,0.040969185140501685
1051,0.0063735095092761875,0.009953249886894888
3983,0.001587914369168239,0.0066354999245965916
3304,0.026091326928259776,0.050570552455637664
2616,0.02657935565639864,0.047654954003920974
3402,0.028851967047134833,0.07676066958226511
1932,0.044323206130223544,0.12421454783089529
2936,0.020475354549228986,0.0724375408435128
2162,0.0257489784174758,0.09475694968079224
1796,0.015522227159162922,0.07862062031870508
1004,0.006191409237582582,0.009902980948072185
1438,0.02268969385302323,0.07796712411400995
3803,0.0030811365970558027,0.019906499773789776
567,0.0032413848361461757,0.02357613230784698
3726,0.003401633075236548,0.013069924093902377
2224,0.026502873542287326,0.16010657015030413
2017,0.027540845090940874,0.0933996883325793
1244,0.009075877541209292,0.07510179460111598
1157,0.01071477998645174,0.0759563665611019
2297,0.011177314676553498,0.08817171869501834
3259,0.008194512226212241,0.04745387824863017
2531,0.0023527355102813813,0.0057306590257879654
4361,0.0190768244626221,0.10295078670889257
524,0.004122750151143225,0.025184738350173427
2809,0.006759562085266632,0.07062785904589554
4358,0.07255603225360012,0.4518674910772634
3390,0.02494045321115619,0.07731362790931483
1257,0.006766846096134376,0.031669431458301915
919,0.03431497519794299,0.07857035137988237
1513,0.010132059117032202,0.06278590458955412
128,0.022471173526990903,0.08550746493741516
4598,0.03866352968598629,0.028854370884230634
652,0.006380793520143932,0.019856230834967074
3716,0.0017700146408618442,0.02186698838787513
3207,0.0060908899604478215,0.05278238576383652
1072,0.005630540400766278,0.010858090785703513
654,0.024809341015536796,0.07143216206705877
162,0.021546104146787388,0.07490071884582516
4436,0.012681462920742678,0.07314130598703061
36,0.004341270477175552,0.012667772583320766
499,0.00732771493295068,0.07741416578696024
1788,0.025399345895824075,0.09063489669733071
979,0.010911448279880833,0.06404262806012165
3816,0.0022216233146619855,0.013974764992711004
1364,0.011814665627481116,0.08108379832101745
1855,0.013883324713920474,0.05047001457799226
818,0.007436975095966843,0.0694716734529734
2034,0.0059510368789470235,0.01789574222088172
2575,0.006715858020060166,0.05036947670034685
3303,0.04080502888110309,0.08616096114211029
4027,0.0026659479775943827,0.013572613482129393
1546,0.025443049961030542,0.09249484743377068
3973,0.0029791604449073837,0.011008897602171618
1734,0.02325784670070728,0.09098677926908963
3292,0.026692257824848676,0.05378776454029056
200,0.0017700146408618442,0.01588498466797366
4266,0.0012091458040455396,0.01975569295732167
2328,0.002826196216684755,0.021615643693761625
191,0.011224660747193835,0.05559744633790781
3405,0.010321443399593552,0.0484089880862615
3883,0.0016097664017714714,0.009400291559845172
118,0.01563877133304683,0.09093651033026692
1211,0.006657585933118213,0.0484592570250842
1980,0.016541988680647112,0.0691700598200372
1000,0.006562893791837538,0.012868848338611572
1431,0.00565239243336951,0.049062484290956616
1998,0.0029208883579654303,0.014929874830342332
1536,0.009205897208038634,0.06751118483888804
2864,0.02666676378681157,0.13642989996481175
1053,0.006490053683160095,0.012868848338611572
960,0.008340192443567125,0.05333534409088624
235,0.07259973631880659,0.14422158548233047
3826,0.0017700146408618442,0.02186698838787513
1461,0.0059510368789470235,0.05328507515206354
4332,0.05450625332332996,0.2552154024028553
1402,0.004450530640191715,0.023425325491378875
1011,0.006562893791837538,0.012718041522143467
1084,0.006533757748366561,0.01005378776454029
1366,0.006315237422334234,0.06685768863419293
3503,0.029594936155644746,0.0242296285125421
661,0.0026295279232556616,0.014376916503292616
562,0.002913604347097686,0.02181671944905243
3263,0.019674113353777122,0.09063489669733071
3614,0.02336565013439,0.24430704267832906
889,0.0022871794124716834,0.013120193032725078
2175,0.006125853139772885,0.0654501583471573
2340,0.09289299059634197,0.34755944302015784
2638,0.03434411131425408,0.11984115015332027
2628,0.02931085973180272,0.0796762680339818
127,0.006897958291753771,0.0692705976976826
3460,0.01996547378848689,0.06886844618710099
3342,0.009105013584680268,0.014025033931533705
421,0.0015660623365650061,0.013270999849193183
1760,0.024394152396075376,0.09224350273965716
2133,0.08042276399076387,0.17121600563012115
1764,0.02098523530997108,0.08188810134218066
4126,0.004676334977091786,0.02322424973608807
4571,0.3569820886172762,0.3746443472578294
1530,0.010132059117032202,0.06766199165535615
2106,0.011370340964548718,0.08173729452571256
2109,0.012113310073058629,0.08208917709747147
3579,0.008398464530509079,0.05856331372844719
2983,0.005069671563949973,0.051827275926205195
4043,0.002381871553752358,0.015734177851505556
3942,0.0016753224995811693,0.010254863519831096
2511,0.03682795894731475,0.10420751017946012
1629,0.024619956732975446,0.09546071482431005
1428,0.008456736617451032,0.0588146584225607
224,0.0026295279232556616,0.014376916503292616
3061,0.02550860605884024,0.06856683255416478
3086,0.01804249491940242,0.08143568089277635
305,0.0016826065104489135,0.01633740511737797
2378,0.06005666960455105,0.08756849142914593
1609,0.006737710052663399,0.0414718745287287
1886,0.005106091618288695,0.02880410194540793
3187,0.005441156118204928,0.04664957522746695
3053,0.026404539395572777,0.08540692705976977
2868,0.023585627189755768,0.06519881365304378
3853,0.0012455658583842607,0.0104056703362992
590,0.01796965481072498,0.038204393505253106
608,0.0013038379453262144,0.011813200623334841
1347,0.010685643942980763,0.07992761272809532
1124,0.006854254226547306,0.055396370582617004
1916,0.009432794146568866,0.07369426431408033
750,0.0040790460859367605,0.016186598300909866
2530,0.0026368119341234056,0.006384155230483085
2350,0.03374682235025895,0.11325591916754638
1260,0.006446349690793739,0.07113054843412256
4131,0.002709652042800848,0.011913738500980244
2166,0.00821818526153241,0.056552556175539136
2481,0.01669495290886974,0.2671291409038355
3057,0.022696977863890973,0.07716282109284674
2118,0.006941662356960237,0.06499773789775298
2172,0.00691252631348926,0.07178404463881767
2353,0.03944291884883492,0.11325591916754638
2953,0.026572071645530895,0.03528879505353642
1999,0.002236191336397474,0.012215352133916453
3084,0.0048147311835789255,0.052430503192077614
158,0.03739902539934589,0.24702156537475495
3222,0.00560140443013541,0.048207912330970694
4140,0.0015369262930940294,0.013220730910370482
2191,0.009323533910712594,0.04534258281807671
3317,0.017343229876098976,0.0726386165988036
3073,0.009418226051993269,0.061981601568390894
1288,0.007003576449336062,0.07178404463881767
1218,0.009747827543758695,0.06871763937063288
1877,0.02393525971140749,0.023928014879605893
310,0.024743784917727097,0.08912682853264968
2078,0.011477780124847946,0.07128135525059066
3911,0.0030447165427170816,0.015784446790328255
2632,0.0036128693904011306,0.0104056703362992
1739,0.01722668570221507,0.0970190519278138
2188,0.12079075221980232,0.47981702106268537
2119,0.048759168748679776,0.11079274116523401
3617,0.0015150742604907966,0.018247624792640627
176,0.0026295279232556616,0.0069371135575328
3221,0.00560140443013541,0.048207912330970694
2212,0.022348802217252908,0.11546775247574524
230,0.041832074413455024,0.09470668074196954
172,0.019470161049480284,0.09631528678429599
4543,0.03866352968598629,0.028854370884230634
4105,0.00831105640009615,0.02463178002312371
1266,0.0060908899604478215,0.06856683255416478
3871,0.0030447165427170816,0.015784446790328255
1706,0.020744862951335524,0.08897602171618157
254,0.035378440784633654,0.10169406323832504
1700,0.012499362649049073,0.0726888855376263
3879,0.0011800097605745628,0.00899814004926356
373,0.08100548486018341,0.5613532398331071
1203,0.011592503296014918,0.053888302417935956
495,0.01897484831047368,0.05921680993314231
2053,0.024394152396075376,0.08560800281506058
3600,0.04535025166257548,0.08711607097974161
536,0.022096046967302076,0.07701201427637863
3422,0.027759365416973204,0.07118081737294525
2841,0.11183141885247692,0.6390187503141809
1172,0.022696977863890973,0.06348966973307194
2758,0.029791604449073836,0.08907655959382697
1049,0.005666960455104999,0.010908359724526214
2331,0.028851967047134833,0.1072236465088222
1261,0.007356850976421657,0.06826521892122857
2635,0.003394349064368804,0.008143568089277636
3171,0.006650301922250468,0.05826170009551098
2716,0.005339179966056509,0.01694063238325039
560,0.02652290457217362,0.08218971497511687
3924,0.0028043441840815224,0.010858090785703513
2392,0.025792682628362484,0.14271351731764942
1880,0.013992584876936637,0.06444477957070326
557,0.017605454267337766,0.1071231086311768
3065,0.02185931661410039,0.07711255215402403
2177,0.029463823960025348,0.10325240034182878
2978,0.008223648269683219,0.061127029608404965
1099,0.01804249491940242,0.07183431357764038
1849,0.026382687362969545,0.08912682853264968
32,0.001733594586523123,0.015130950585633138
1279,0.006242397313656792,0.056502287236716436
4457,0.01804249491940242,0.06700849545066104
29,0.01585146452322507,0.06685768863419293
893,0.0022871794124716834,0.013120193032725078
221,0.02666676378681157,0.06992409390237772
1783,0.024394152396075376,0.07610717337757
2944,0.0057470845746501855,0.06746091590006535
1586,0.0066794379657214445,0.040969185140501685
3977,0.0030374325318493376,0.011159704418639723
1087,0.006417213574482653,0.012567234705675364
2155,0.011530589203639093,0.07344291961996682
602,0.0021852032603232644,0.018197355853817924
4576,0.0015514943148295178,0.014427185442115317
3583,0.00903945748687057,0.05826170009551098
2903,0.00565239243336951,0.05725632131905695
1679,0.019382752919067357,0.09184135122907555
1745,0.008602416834805917,0.06127783642487307
141,0.02550860605884024,0.11003870708289348
2361,0.023760443450581627,0.08178756346453527
3943,0.002396439575487847,0.012516965766852661
3319,0.028851967047134833,0.07640878701050621
1209,0.028349370297260482,0.07857035137988237
1155,0.02880826298192837,0.08540692705976977
2360,0.023760443450581627,0.08178756346453527
2405,0.006497337694027839,0.04589554114512643
1790,0.02268969385302323,0.0865128437138692
706,0.00677121657549513,0.0486100638415523
2633,0.0036128693904011306,0.0104056703362992
2057,0.02622972313474692,0.08575880963152868
4330,0.0278904776125926,0.06248429095661791
2447,0.03955946302271883,0.14442266123762126
2209,0.016567482718684218,0.09153973759613934
4370,0.018829168093118794,0.061076760669582265
2598,0.03427127113273653,0.1004876087065802
1997,0.002236191336397474,0.0057306590257879654
1990,0.007888583769766984,0.056502287236716436
2184,0.02346908301587186,0.08857387020559997
3464,0.013992584876936637,0.07434776051877545
902,0.004494234705398181,0.0017091439199718493
4272,0.0012091458040455396,0.01975569295732167
335,0.0029791604449073837,0.022570753531392953
3362,0.04535025166257548,0.08234052179158498
944,0.009665882421496573,0.06208213944603629
202,0.008515008704392988,0.05816116221786558
2170,0.017430638006511907,0.09591313527371437
2431,0.0034380531295752693,0.026541999698386366
1726,0.018916576223531725,0.09777308601015433
218,0.0022653273798684506,0.018599507364399536
1590,0.014167401137762497,0.06439451063188056
3306,0.019193368636506006,0.041270798773437894
4088,0.002411007597223335,0.010908359724526214
1342,0.0048147311835789255,0.05670336299200724
616,0.004588926846678856,0.0379027798723169
1872,0.02293735022252653,0.07655959382697432
3315,0.025874627604944387,0.06625446136832051
1514,0.010132059117032202,0.06766199165535615
1111,0.01785311063684107,0.09174081335143015
4511,0.007582655313321728,0.033830995827678075
1786,0.004996831455272532,0.026240386065450157
4134,0.0024692796841652887,0.01110943547981702
4238,0.0029718764340396398,0.013773689237420199
1651,0.008340192443567125,0.05333534409088624
133,0.01690618922403432,0.08560800281506058
4385,0.0743478989270652,0.2822600914894687
3881,0.0030374325318493376,0.014929874830342332
2287,0.020228280900595103,0.1877042175639672
41,0.0063589414875406996,0.07439802945759814
3757,0.0018501387604070306,0.018448700547931435
92,0.002294463423339428,0.020962147489066506
4090,0.0024692796841652887,0.01110943547981702
1824,0.02542119792842731,0.09148946865731665
2437,0.07757471574147588,0.2727592620519781
2929,0.02709469942529154,0.09913034735836726
793,0.022427469461784436,0.13969738098828735
821,0.0208395550926162,0.08847333232795455
3286,0.023337970820252463,0.07374453325290303
3833,0.0030447165427170816,0.015784446790328255
3732,0.0061477051723761176,0.023274518674910774
2065,0.015545536066779811,0.0689689840647464
2506,0.07150363836342843,0.2633589704921329
477,0.0022507593581329623,0.018498969486754134
868,0.004494234705398181,0.0017091439199718493
1029,0.006213261270185815,0.012667772583320766
3054,0.07480679161173308,0.24772533051827275
1713,0.02063924479375323,0.10973709344995727
3786,0.0025275517711072426,0.012969386216256975
4341,0.05339179966056509,0.26702860302619014
205,0.0016024823909037273,0.015030412707987734
1258,0.01000677420294711,0.07017543859649122
3971,0.002578539847181452,0.009752174131604082
505,0.0031831127492042218,0.008344643844568442
2312,0.2016432728517631,0.8989091640275474
618,0.01399986888780438,0.05615040466495752
801,0.02303932637467495,0.07831900668576887
1464,0.013590507549877263,0.07349318855878953
4386,0.018829168093118794,0.061076760669582265
3586,0.013096651540204098,0.0758055597446338
1946,0.0062948422647446595,0.06911979088121449
4477,0.005863628748534092,0.06791333634946967
3934,0.002396439575487847,0.012516965766852661
4515,0.03067661176950476,0.12723068416025737
1030,0.006562893791837538,0.012868848338611572
3428,0.014458761572472266,0.023324787613733473
1965,0.02692898817805036,0.08676418840798271
587,0.14755220814789455,0.31991152666767203
276,0.033202342537895065,0.13642989996481175
3751,0.0012237138257810282,0.010305132458653797
2003,0.00611856912890514,0.02910571557834414
81,0.0008012411954518636,0.012064545317448348
3863,0.0018719907930102632,0.018599507364399536
4069,0.0012747019018552377,0.011913738500980244
1403,0.004450530640191715,0.025888503493691248
705,0.002214339303794241,0.011260242296285125
1576,0.018362991397583166,0.0930980746996431
1041,0.006562893791837538,0.012868848338611572
28,0.0015369262930940294,0.013120193032725078
2497,0.007458827128570076,0.05353641984617705
2629,0.003467189173046246,0.0103554013974765
542,0.01942645698427382,0.11245161614638315
312,0.0031685447274687334,0.026190117126627457
1494,0.019073182457188226,0.09204242698436636
1668,0.07619803768747223,0.16070979741617655
683,0.016687668898001995,0.07575529080581109
3510,0.014924938268007896,0.07459910521288896
2714,0.008165376182741265,0.047856029759211785
3794,0.0030374325318493376,0.014929874830342332
4089,0.0024692796841652887,0.01110943547981702
3348,0.02657935565639864,0.08827225657266376
4127,0.004676334977091786,0.02322424973608807
3597,0.021595271220144662,0.07902277182928669
104,0.009928106812735364,0.07062785904589554
3302,0.024685512830785142,0.08962951792087669
1341,0.0048147311835789255,0.054139647112049466
1092,0.01804249491940242,0.07183431357764038
1899,0.03431497519794299,0.09043382094203992
3559,0.024772920961198073,0.07178404463881767
1229,0.007393271030760378,0.02805006786306741
3994,0.002542119792842731,0.011360780173930529
416,0.00278249215147829,0.007339265068114412
231,0.016687668898001995,0.0689187151259237
316,0.03503609227384967,0.10209621474890665
93,0.006897958291753771,0.0692705976976826
1048,0.006213261270185815,0.012667772583320766
2571,0.003831389716433457,0.02729603378072689
613,0.0022653273798684506,0.018599507364399536
3400,0.0060908899604478215,0.04353290102045946
2751,0.004151886194614202,0.07148243100588146
3372,0.026404539395572777,0.06771226059417886
2442,0.011253796790664811,0.022771829286683757
3250,0.012275743588249434,0.07530287035640677
219,0.006594943512495721,0.05378776454029056
3181,0.006868822248282795,0.04599607902277183
1895,0.014412143975758813,0.07706228321520132
3747,0.002236191336397474,0.014025033931533705
2398,0.013135985271730027,0.06303724928366762
1495,0.007029070487373167,0.04207510179460112
275,0.02098523530997108,0.0864625747750465
657,0.020555478668774173,0.0864625747750465
135,0.0015514943148295178,0.015633639973860153
63,0.0024692796841652887,0.01764439752676821
1123,0.008165376182741265,0.047856029759211785
3807,0.0038896618033754105,0.02186698838787513
432,0.0032413848361461757,0.02664253757603177
4504,0.03234829226365206,0.08445181722213844
1710,0.00986983472579341,0.06831548786005127
3498,0.02443785646128184,0.07344291961996682
3091,0.018169965109587943,0.08369778313979792
2730,0.04895583704210887,0.10430804805710552
4538,0.101662939681106,0.16156436937616248
3825,0.0012747019018552377,0.01935354144674006
931,0.008036084989838805,0.05283265470265923
1141,0.012127878094794117,0.06751118483888804
2513,0.11515292780816828,0.28497461418589454
3609,0.006082149074566419,0.16146383149851706
2591,0.034489791458768855,0.10199567687126125
2767,0.02098523530997108,0.06660634394007943
1176,0.006440522482099543,0.06087568491429146
3693,0.011632565355787512,0.06379128336600814
4584,0.001391246075739145,0.014678530136228824
4569,0.002542119792842731,0.011360780173930529
1101,0.06700976785857364,0.42296285125421
4528,0.01225170627954577,0.15181219524455838
2654,0.06353041438737826,0.30985773890313173
1807,0.004865719259653135,0.03287588599004675
3805,0.0030811365970558027,0.019906499773789776
216,0.0015369262930940294,0.013120193032725078
273,0.0029718764340396398,0.02211833308198864
3419,0.02657935565639864,0.07238727190469009
4056,0.002381871553752358,0.015734177851505556
2568,0.004727323053165995,0.031920776152415425
2232,0.038233773044789386,0.17212084652892978
2583,0.003175828738336478,0.015683908912682853
3163,0.009913538790999876,0.06404262806012165
3925,0.0028043441840815224,0.010858090785703513
941,0.009665882421496573,0.06203187050721359
4597,0.004006205977259318,0.02106268536671191
2216,0.016305258327445424,0.11300457447343287
660,0.0026295279232556616,0.014376916503292616
1498,0.00848587266092201,0.06313778716131302
2798,0.027366028830115015,0.0689689840647464
1507,0.013074799507600866,0.07912330970693209
2327,0.0231176294915032,0.10194540793243854
719,0.002753356108007313,0.013270999849193183
1078,0.006562893791837538,0.012718041522143467
55,0.0003132124673130012,0.009098677926908962
3333,0.024394152396075376,0.04901221535213392
728,0.015900995724285622,0.10651988136530438
2446,0.07117207018872872,0.1213492183180013
4271,0.0012091458040455396,0.01975569295732167
2956,0.023607479222359,0.07238727190469009
3234,0.027167539533968985,0.06705876438948374
2827,0.003357929010030083,0.02805006786306741
1247,0.003117556651394524,0.04916302216860202
3077,0.005382884104103083,0.04956517367918363
4162,0.0012747019018552377,0.013170461971547781
723,0.002855332260155732,0.013673151359774795
2473,0.020228280900595103,0.1877042175639672
196,0.07537494445941713,0.2792439551601066
4213,0.0012091458040455396,0.01975569295732167
3134,0.030294201198948188,0.07872115819635048
1140,0.02443785646128184,0.19936661137083397
3386,0.028851967047134833,0.08520585130447897
3812,0.005106091618288695,0.023023173980797264
3381,0.02364389927669772,0.0695722113306188
4118,0.0021633512277200316,0.01799628009852712
3325,0.004319418444572319,0.019202734630271955
623,0.007983275911047659,0.05077162821092847
518,0.0015660623365650061,0.013270999849193183
2685,0.002476563695033033,0.005982003719901473
2770,0.004042626031598039,0.0937013019655155
4169,0.001864706782142519,0.016387674056200674
4478,0.020974309293669467,0.06851656361534209
864,0.04218534894054062,0.33453978786507815
2455,0.026976334248690698,0.09128839290202584
3413,0.021334867831622806,0.061076760669582265
745,0.002855332260155732,0.013673151359774795
2165,0.008609700845673661,0.06183079475192279
2487,0.026484663515117964,0.09943196099130347
1343,0.008992839817317006,0.06901925300356909
791,0.004676334977091786,0.055094756949680794
3184,0.015682475398253293,0.08223998391393958
3798,0.0021196471625135665,0.013019655155079676
115,0.0031029886296590355,0.02322424973608807
1375,0.011621639339485894,0.07288996129291711
1138,0.05115196631873375,0.11637259337455386
431,0.006038445009359954,0.06157945005780928
2538,0.004887571292256368,0.03780224199467149
1472,0.01442671192465419,0.09279646106670689
1292,0.0056829853518541446,0.06600311667420701
2801,0.0036492894447398517,0.032574272357110544
1833,0.02158980821199385,0.07173377569999498
279,0.002498415727636266,0.019856230834967074
1455,0.010379715486535506,0.06610365455185241
923,0.024527085594411708,0.1629718996631981
2790,0.02191394669560847,0.09299753682199768
2682,0.002476563695033033,0.005982003719901473
1475,0.01664396483279553,0.079475192278691
184,0.0077137675089411235,0.0518775448650279
1839,0.022598643717176427,0.06208213944603629
4240,0.0028771842927589647,0.013421806665661288
3265,0.01719754965874409,0.05710551450258885
1389,0.0048147311835789255,0.060825415975468755
1149,0.02443785646128184,0.19936661137083397
4381,0.06180483221280966,0.2708993113155381
214,0.0023673035320168697,0.017141708138541194
2002,0.00611856912890514,0.032322927662997034
746,0.0027387880862718246,0.013220730910370482
171,0.0022871794124716834,0.01870004524204494
1832,0.01890929221266398,0.03322776856180566
1466,0.010379715486535506,0.06610365455185241
3791,0.0016097664017714714,0.009400291559845172
2011,0.007371418998157145,0.031317548886543006
3678,0.008966617378193127,0.06630473030714322
3358,0.022973770276865254,0.07671040064344242
659,0.024809341015536796,0.07143216206705877
1646,0.024619956732975446,0.09546071482431005
3469,0.04563432808641751,0.0
3723,0.0017700146408618442,0.02186698838787513
781,0.020766714983938755,0.08043030211632232
1593,0.04535753567344322,0.086211230080933
3425,0.05070399965036748,0.14009953249886894
3102,0.020285970266667636,0.08787010506208214
4055,0.002381871553752358,0.015734177851505556
3437,0.025588730178385425,0.07660986276579701
3477,0.004559790803207878,0.00869652641632735
1319,0.00560140443013541,0.05705524556376615
2664,0.040367988229038435,0.10501181320062333
2211,0.03779309038729086,0.09908007841954457
721,0.0027752081406105457,0.013371537726838587
406,0.001733594586523123,0.01663901875031418
2496,0.018672561859462294,0.07404614688583924
2383,0.007218454769934516,0.05152566229326899
2418,0.019575779207062577,0.15427537324687077
3046,0.008048832008857356,0.056602825114361835
1677,0.017470700066284497,0.09063489669733071
240,0.021932156722777832,0.17679585783944102
1846,0.024394152396075376,0.0726888855376263
1780,0.009913538790999876,0.06389182124365354
2103,0.010292307356122575,0.07555421505052029
289,0.025661570287062868,0.09530990800784195
1422,0.006964971264577127,0.061730256874277384
3430,0.01685957162732087,0.0622832152013271
2042,0.003503609227384967,0.053838033479113256
2914,0.01062737185603881,0.05740712813552506
2606,0.017561750202131302,0.06303724928366762
569,0.002440143640694312,0.005931734781078771
1309,0.005892764864845178,0.06188106369074549
3936,0.002396439575487847,0.012516965766852661
1543,0.02622972313474692,0.11335645704519177
2324,0.012385732152352372,0.0728396923540944
1392,0.0058563447376663485,0.05976976826019203
1362,0.010314159388725808,0.06338913185542654
178,0.0038532417490366897,0.05615040466495752
3327,0.03220261204629717,0.056602825114361835
3176,0.008325624421831638,0.05705524556376615
4136,0.0024692796841652887,0.01110943547981702
3501,0.0306584017423354,0.049715980495651735
347,0.004421394596720738,0.02563715879957774
3885,0.0030374325318493376,0.014929874830342332
3861,0.001864706782142519,0.018549238425576837
3305,0.021728204418480994,0.06449504850952596
1243,0.007640927400263681,0.05856331372844719
2835,0.8744309366509575,0.8073387623787261
3654,0.021542462141353514,0.056954707686120744
3781,0.0021196471625135665,0.013019655155079676
2419,0.023115808488786267,0.12330970693208666
4487,0.007334998943818424,0.01970542401849897
2112,0.007218454842774625,0.07047705222942743
1664,0.009447362095464247,0.05911627205549691
3343,0.006868822248282795,0.014577992258583422
1066,0.005120659640024183,0.010606746091590007
1122,0.0048147311835789255,0.054491529683808375
2873,0.007728335530676611,0.058714120544915295
4021,0.002396439575487847,0.012516965766852661
2704,0.1313817040215024,0.28241089830593674
571,0.022842658081245856,0.08188810134218066
678,0.0026295279232556616,0.014376916503292616
3788,0.0030374325318493376,0.014929874830342332
4405,0.06702018399411452,0.07097974161765445
3735,0.00463263091188532,0.00623334841401498
3139,0.015908279735153366,0.0623837530789725
2910,0.008223648269683219,0.061127029608404965
3621,0.009416405049276334,0.07655959382697432
3141,0.019592168231515,0.0660533856130297
4277,0.0012091458040455396,0.01975569295732167
2637,0.010277739334387087,0.03936057909817524
3279,0.05551144682307866,0.01593525360679636
3080,0.010146627138767692,0.0621826773236817
2489,0.01434221739858836,0.06343940079424923
1785,0.022234443173789215,0.08952898004323129
4422,0.01994362175588366,0.09415372241491982
2793,0.07090256178662219,0.1977077363896848
2785,0.12409769315375818,0.31709646609360076
2476,0.01811533502807986,0.15110843010104058
3049,0.00691252631348926,0.051777006987382496
2208,0.03599029769752417,0.10521288895591414
828,0.009665882421496573,0.06208213944603629
956,0.013919744768259194,0.09143919971849394
4185,0.0012091458040455396,0.01975569295732167
606,0.0026295279232556616,0.014376916503292616
2325,0.05000473460706403,0.17860553963705827
2432,0.006788698128737608,0.04986678731211984
1323,0.005717948531179209,0.06504800683657568
1549,0.017168413688113223,0.07726335897049214
97,0.009964526867074086,0.07027597647413664
3908,0.0030447165427170816,0.015784446790328255
1210,0.011592503296014918,0.053888302417935956
4137,0.0012747019018552377,0.011913738500980244
716,0.0040790460859367605,0.016186598300909866
952,0.009665882421496573,0.06203187050721359
2465,0.02983530858712041,0.22188709596340422
1384,0.005346464049764362,0.05971949932136933
4344,0.018829168093118794,0.061076760669582265
2542,0.002993728466642872,0.0055798522093198615
3721,0.0023527355102813813,0.024782586839591815
982,0.01388769519328123,0.07434776051877545
4517,0.005846147195291615,0.06263509777308601
2131,0.03497053617603998,0.08229025285276227
3865,0.0017481626082586116,0.017845473282059016
3981,0.0015660623365650061,0.0065852309857738905
1938,0.003503609227384967,0.052983461519127334
2469,0.026069474895656544,0.26461569396270046
4337,0.0753530924268139,0.4158749308802091
1631,0.006555609780969794,0.03528879505353642
1391,0.00699993444390219,0.05604986678731212
1378,0.006930008012411955,0.047654954003920974
1531,0.006213261270185815,0.0625848288342633
907,0.004494234705398181,0.0017091439199718493
